"ccode1","ccode2","lvalue","cu","ldist","lrgdpcc","lrgdp","regional","comlang","border","cont1","cont2"
"BDI","BRA",5.82304573059082,0,8.67056846618652,14.6589629213141,49.1951024507487,0,0,0,"Africa","Americas"
"BDI","CAN",7.32843732833862,0,8.93298053741455,15.9514876897192,48.8056087540651,0,1,0,"Africa","Americas"
"BDI","CHE",8.4091625213623,0,8.22476005554199,16.0820527296873,47.4996430098414,0,1,0,"Africa","Europe"
"BDI","CHL",5.09375,0,8.81626033782959,15.281310701877,47.4011248673976,0,0,0,"Africa","Americas"
"BDI","CHN",7.65681028366089,0,8.61398315429688,13.9910931287988,50.5497762364049,0,0,0,"Africa","Asia"
"BDI","COL",6.28413438796997,0,8.86101055145264,14.8026819655419,47.8743730838214,0,0,0,"Africa","Americas"
"BDI","DEU",11.2785949707031,0,8.27494621276855,15.8835590672146,49.7517429772684,0,0,0,"Africa","Europe"
"BDI","DNK",8.34640502929688,0,8.35661220550537,15.9620973811112,47.0819662514902,0,0,0,"Africa","Europe"
"BDI","ESP",8.96213531494141,0,8.21401309967041,15.5787329931417,48.7135048840629,0,0,0,"Africa","Europe"
"BDI","FIN",7.45007944107056,0,8.4472131729126,15.7644282340728,46.8610762468601,0,0,0,"Africa","Europe"
"BDI","FRA",10.3349456787109,0,8.24812698364258,15.9212093102692,49.4499548782729,0,1,0,"Africa","Europe"
"BDI","GBR",9.35045051574707,0,8.38317394256592,15.8298324614175,49.3665096164546,0,0,0,"Africa","Europe"
"BDI","HKG",8.46062278747559,0,8.68777275085449,16.0256251346616,47.3089086694378,0,0,0,"Africa","Asia"
"BDI","IRL",5.36597585678101,0,8.40656661987305,15.7389847710739,46.4818622208739,0,0,0,"Africa","Europe"
"BDI","ISR",6.4831075668335,0,7.79773187637329,15.7557988508065,46.9345355462259,0,0,0,"Africa","Asia"
"BDI","ITA",9.81361770629883,0,8.12314128875732,15.8559839019946,49.3684478026223,0,0,0,"Africa","Europe"
"BDI","JPN",9.57045936584473,0,8.90303802490234,15.9677870763852,50.2654467356338,0,0,0,"Africa","Asia"
"BDI","KOR",7.64778614044189,0,8.82002735137939,15.3826039387796,48.6549953858825,0,0,0,"Africa","Asia"
"BDI","MUS",5.96614694595337,0,7.68894195556641,15.0177840733992,44.5987369551167,0,0,0,"Africa","Africa"
"BDI","MYS",4.77068471908569,0,8.64902496337891,15.1972946702354,47.6637052950467,0,0,0,"Africa","Asia"
"BDI","NLD",9.9498462677002,0,8.32227039337158,15.8566107942498,48.0607069120261,0,0,0,"Africa","Europe"
"BDI","NOR",8.27308177947998,0,8.44277954101562,15.9718837644559,46.9101958964339,0,0,0,"Africa","Europe"
"BDI","OMN",5.93753623962402,0,7.81930208206177,15.1523413578339,45.3766480791315,0,0,0,"Africa","Asia"
"BDI","PAK",8.61268520355225,0,8.1625509262085,13.3091292250339,47.6417727137337,0,0,0,"Africa","Asia"
